Day,Month,Hour,Minute,Class
8,1,7,40,NORMAL
8,1,7,50,NORMAL
8,1,8,0,NORMAL
8,1,8,10,NORMAL
8,1,8,20,NORMAL
8,1,8,30,NORMAL
8,1,8,40,NORMAL
8,1,8,50,NORMAL
8,1,9,0,NORMAL
8,1,9,10,NORMAL
8,1,9,20,NORMAL
8,1,9,30,NORMAL
8,1,9,40,NORMAL
8,1,9,50,NORMAL
8,1,10,0,NORMAL
8,1,10,10,NORMAL
8,1,10,20,NORMAL
8,1,10,30,NORMAL
8,1,10,40,NORMAL
8,1,10,50,NORMAL
8,1,11,0,NORMAL
8,1,11,10,NORMAL
8,1,11,20,NORMAL
8,1,11,30,LOW
8,1,11,40,NORMAL
8,1,11,50,NORMAL
8,1,12,0,NORMAL
8,1,12,10,NORMAL
8,1,12,20,LOW
8,1,12,30,LOW
8,1,12,40,NORMAL
8,1,12,50,NORMAL
8,1,13,0,NORMAL
8,1,13,10,NORMAL
8,1,13,20,NORMAL
8,1,13,30,NORMAL
8,1,13,40,NORMAL
8,1,13,50,NORMAL
8,1,14,0,NORMAL
8,1,14,10,NORMAL
8,1,14,20,NORMAL
8,1,14,30,NORMAL
8,1,14,40,NORMAL
8,1,14,50,NORMAL
8,1,15,0,NORMAL
8,1,15,10,NORMAL
8,1,15,20,NORMAL
8,1,15,30,NORMAL
8,1,15,40,NORMAL
8,1,15,50,NORMAL
8,1,16,0,NORMAL
8,1,16,10,LOW
8,1,16,20,LOW
8,1,16,30,LOW
8,1,16,40,LOW
8,1,16,50,LOW
8,1,17,0,LOW
8,1,17,10,LOW
8,1,17,20,LOW
8,1,17,30,LOW
8,1,17,40,LOW
8,1,17,50,LOW
8,1,18,0,LOW
8,1,18,10,LOW
8,1,18,20,LOW
8,1,18,30,LOW
8,1,18,40,LOW
8,1,18,50,LOW
8,1,19,0,LOW
8,1,19,10,LOW
8,1,19,20,LOW
8,1,19,30,LOW
8,1,19,40,LOW
8,1,19,50,LOW
8,1,20,0,LOW
8,1,20,10,LOW
8,1,20,20,LOW
8,1,20,30,LOW
8,1,20,40,LOW
8,1,20,50,LOW
8,1,21,0,LOW
8,1,21,10,LOW
8,1,21,20,LOW
8,1,21,30,LOW
8,1,21,40,NORMAL
8,1,21,50,NORMAL
8,1,22,0,NORMAL
8,1,22,10,NORMAL
8,1,22,20,NORMAL
8,1,22,30,NORMAL
8,1,22,40,NORMAL
8,1,22,50,HIGH
8,1,23,0,HIGH
8,1,23,10,HIGH
8,1,23,20,HIGH
8,1,23,30,HIGH
8,1,23,40,HIGH
8,1,23,50,HIGH
9,1,0,0,HIGH
9,1,0,10,HIGH
9,1,0,20,HIGH
9,1,0,30,HIGH
9,1,0,40,HIGH
9,1,0,50,HIGH
9,1,1,0,HIGH
9,1,1,10,HIGH
9,1,1,20,HIGH
9,1,1,30,HIGH
9,1,1,40,HIGH
9,1,1,50,HIGH
9,1,2,0,HIGH
9,1,2,10,HIGH
9,1,2,20,HIGH
9,1,2,30,HIGH
9,1,2,40,HIGH
9,1,2,50,HIGH
9,1,3,0,HIGH
9,1,3,10,HIGH
9,1,3,20,HIGH
9,1,3,30,HIGH
9,1,3,40,HIGH
9,1,3,50,HIGH
9,1,4,0,HIGH
9,1,4,10,HIGH
9,1,4,20,HIGH
9,1,4,30,HIGH
9,1,4,40,HIGH
9,1,4,50,HIGH
9,1,5,0,HIGH
9,1,5,10,HIGH
9,1,5,20,HIGH
9,1,5,30,HIGH
9,1,5,40,HIGH
9,1,5,50,HIGH
9,1,6,0,HIGH
9,1,6,10,HIGH
9,1,6,20,HIGH
9,1,6,30,HIGH
9,1,6,40,NORMAL
9,1,6,50,NORMAL
9,1,7,0,NORMAL
9,1,7,10,NORMAL
9,1,7,20,NORMAL
9,1,7,30,NORMAL
9,1,7,40,NORMAL
9,1,7,50,NORMAL
9,1,8,0,NORMAL
9,1,8,10,NORMAL
9,1,8,20,LOW
9,1,8,30,LOW
9,1,8,40,NORMAL
9,1,8,50,NORMAL
9,1,9,0,NORMAL
9,1,9,10,NORMAL
9,1,9,20,NORMAL
9,1,9,30,NORMAL
9,1,9,40,NORMAL
9,1,9,50,NORMAL
9,1,10,0,NORMAL
9,1,10,10,NORMAL
9,1,10,20,NORMAL
9,1,10,30,NORMAL
9,1,10,40,NORMAL
9,1,10,50,NORMAL
9,1,11,0,NORMAL
9,1,11,10,NORMAL
9,1,11,20,NORMAL
9,1,11,30,NORMAL
9,1,11,40,NORMAL
9,1,11,50,NORMAL
9,1,12,0,NORMAL
9,1,12,10,NORMAL
9,1,12,20,NORMAL
9,1,12,30,NORMAL
9,1,12,40,NORMAL
9,1,12,50,NORMAL
9,1,13,0,NORMAL
9,1,13,10,NORMAL
9,1,13,20,NORMAL
9,1,13,30,NORMAL
9,1,13,40,NORMAL
9,1,13,50,NORMAL
9,1,14,0,LOW
9,1,14,10,NORMAL
9,1,14,20,NORMAL
9,1,14,30,NORMAL
9,1,14,40,NORMAL
9,1,14,50,NORMAL
9,1,15,0,NORMAL
9,1,15,10,NORMAL
9,1,15,20,NORMAL
9,1,15,30,NORMAL
9,1,15,40,NORMAL
9,1,15,50,NORMAL
9,1,16,0,NORMAL
9,1,16,10,LOW
9,1,16,20,LOW
9,1,16,30,NORMAL
9,1,16,40,LOW
9,1,16,50,LOW
9,1,17,0,LOW
9,1,17,10,LOW
9,1,17,20,LOW
9,1,17,30,LOW
9,1,17,40,LOW
9,1,17,50,LOW
9,1,18,0,LOW
9,1,18,10,LOW
9,1,18,20,LOW
9,1,18,30,LOW
9,1,18,40,LOW
9,1,18,50,LOW
9,1,19,0,LOW
9,1,19,10,LOW
9,1,19,20,LOW
9,1,19,30,LOW
9,1,19,40,LOW
9,1,19,50,LOW
9,1,20,0,LOW
9,1,20,10,LOW
9,1,20,20,LOW
9,1,20,30,NORMAL
9,1,20,40,NORMAL
9,1,20,50,NORMAL
9,1,21,0,NORMAL
9,1,21,10,NORMAL
9,1,21,20,NORMAL
9,1,21,30,NORMAL
9,1,21,40,NORMAL
9,1,21,50,NORMAL
9,1,22,0,NORMAL
9,1,22,10,NORMAL
9,1,22,20,NORMAL
9,1,22,30,NORMAL
9,1,22,40,NORMAL
9,1,22,50,NORMAL
9,1,23,0,NORMAL
9,1,23,10,HIGH
9,1,23,20,HIGH
9,1,23,30,HIGH
9,1,23,40,HIGH
9,1,23,50,HIGH
10,1,0,0,HIGH
10,1,0,10,HIGH
10,1,0,20,HIGH
10,1,0,30,HIGH
10,1,0,40,HIGH
10,1,0,50,HIGH
10,1,1,0,HIGH
10,1,1,10,HIGH
10,1,1,20,HIGH
10,1,1,30,HIGH
10,1,1,40,HIGH
10,1,1,50,HIGH
10,1,2,0,HIGH
10,1,2,10,HIGH
10,1,2,20,HIGH
10,1,2,30,HIGH
10,1,2,40,HIGH
10,1,2,50,HIGH
10,1,3,0,HIGH
10,1,3,10,HIGH
10,1,3,20,HIGH
10,1,3,30,HIGH
10,1,3,40,HIGH
10,1,3,50,HIGH
10,1,4,0,HIGH
10,1,4,10,HIGH
10,1,4,20,HIGH
10,1,4,30,HIGH
10,1,4,40,HIGH
10,1,4,50,HIGH
10,1,5,0,HIGH
10,1,5,10,HIGH
10,1,5,20,HIGH
10,1,5,30,HIGH
10,1,5,40,HIGH
10,1,5,50,HIGH
10,1,6,0,HIGH
10,1,6,10,HIGH
10,1,6,20,HIGH
10,1,6,30,HIGH
10,1,6,40,HIGH
10,1,6,50,HIGH
10,1,7,0,NORMAL
10,1,7,10,HIGH
10,1,7,20,NORMAL
10,1,7,30,NORMAL
10,1,7,40,NORMAL
10,1,7,50,NORMAL
10,1,8,0,NORMAL
10,1,8,10,NORMAL
10,1,8,20,NORMAL
10,1,8,30,NORMAL
10,1,8,40,NORMAL
10,1,8,50,LOW
10,1,9,0,LOW
10,1,9,10,LOW
10,1,9,20,LOW
10,1,9,30,LOW
10,1,9,40,LOW
10,1,9,50,NORMAL
10,1,10,0,LOW
10,1,10,10,NORMAL
10,1,10,20,NORMAL
10,1,10,30,NORMAL
10,1,10,40,NORMAL
10,1,10,50,NORMAL
10,1,11,0,NORMAL
10,1,11,10,NORMAL
10,1,11,20,NORMAL
10,1,11,30,NORMAL
10,1,11,40,NORMAL
10,1,11,50,NORMAL
10,1,12,0,NORMAL
10,1,12,10,NORMAL
10,1,12,20,NORMAL
10,1,12,30,NORMAL
10,1,12,40,NORMAL
10,1,12,50,NORMAL
10,1,13,0,NORMAL
10,1,13,10,NORMAL
10,1,13,20,NORMAL
10,1,13,30,LOW
10,1,13,40,LOW
10,1,13,50,LOW
10,1,14,0,LOW
10,1,14,10,LOW
10,1,14,20,LOW
10,1,14,30,LOW
10,1,14,40,LOW
10,1,14,50,LOW
10,1,15,0,NORMAL
10,1,15,10,NORMAL
10,1,15,20,NORMAL
10,1,15,30,NORMAL
10,1,15,40,LOW
10,1,15,50,LOW
10,1,16,0,LOW
10,1,16,10,LOW
10,1,16,20,LOW
10,1,16,30,LOW
10,1,16,40,LOW
10,1,16,50,LOW
10,1,17,0,LOW
10,1,17,10,LOW
10,1,17,20,LOW
10,1,17,30,LOW
10,1,17,40,LOW
10,1,17,50,LOW
10,1,18,0,LOW
10,1,18,10,LOW
10,1,18,20,LOW
10,1,18,30,LOW
10,1,18,40,LOW
10,1,18,50,LOW
10,1,19,0,LOW
10,1,19,10,LOW
10,1,19,20,LOW
10,1,19,30,LOW
10,1,19,40,LOW
10,1,19,50,LOW
10,1,20,0,LOW
10,1,20,10,LOW
10,1,20,20,LOW
10,1,20,30,LOW
10,1,20,40,LOW
10,1,20,50,LOW
10,1,21,0,LOW
10,1,21,10,LOW
10,1,21,20,LOW
10,1,21,30,LOW
10,1,21,40,LOW
10,1,21,50,LOW
10,1,22,0,NORMAL
10,1,22,10,NORMAL
10,1,22,20,NORMAL
10,1,22,30,NORMAL
10,1,22,40,NORMAL
10,1,22,50,NORMAL
10,1,23,0,HIGH
10,1,23,10,HIGH
10,1,23,20,HIGH
10,1,23,30,HIGH
10,1,23,40,HIGH
10,1,23,50,HIGH
11,1,0,0,HIGH
11,1,0,10,HIGH
11,1,0,20,HIGH
11,1,0,30,HIGH
11,1,0,40,HIGH
11,1,0,50,HIGH
11,1,1,0,HIGH
11,1,1,10,HIGH
11,1,1,20,HIGH
11,1,1,30,HIGH
11,1,1,40,HIGH
11,1,1,50,HIGH
11,1,2,0,HIGH
11,1,2,10,HIGH
11,1,2,20,HIGH
11,1,2,30,HIGH
11,1,2,40,HIGH
11,1,2,50,HIGH
11,1,3,0,HIGH
11,1,3,10,HIGH
11,1,3,20,HIGH
11,1,3,30,HIGH
11,1,3,40,HIGH
11,1,3,50,HIGH
11,1,4,0,HIGH
11,1,4,10,HIGH
11,1,4,20,HIGH
11,1,4,30,HIGH
11,1,4,40,HIGH
11,1,4,50,HIGH
11,1,5,0,HIGH
11,1,5,10,HIGH
11,1,5,20,HIGH
11,1,5,30,HIGH
11,1,5,40,HIGH
11,1,5,50,HIGH
11,1,6,0,HIGH
11,1,6,10,HIGH
11,1,6,20,HIGH
11,1,6,30,HIGH
11,1,6,40,HIGH
11,1,6,50,HIGH
11,1,7,0,HIGH
11,1,7,10,HIGH
11,1,7,20,NORMAL
11,1,7,30,NORMAL
11,1,7,40,NORMAL
11,1,7,50,NORMAL
11,1,8,0,NORMAL
11,1,8,10,NORMAL
11,1,8,20,NORMAL
11,1,8,30,NORMAL
11,1,8,40,NORMAL
11,1,8,50,NORMAL
11,1,9,0,NORMAL
11,1,9,10,NORMAL
11,1,9,20,NORMAL
11,1,9,30,NORMAL
11,1,9,40,NORMAL
11,1,9,50,NORMAL
11,1,10,0,NORMAL
11,1,10,10,NORMAL
11,1,10,20,NORMAL
11,1,10,30,NORMAL
11,1,10,40,NORMAL
11,1,10,50,NORMAL
11,1,11,0,NORMAL
11,1,11,10,NORMAL
11,1,11,20,NORMAL
11,1,11,30,NORMAL
11,1,11,40,NORMAL
11,1,11,50,NORMAL
11,1,12,0,NORMAL
11,1,12,10,NORMAL
11,1,12,20,NORMAL
11,1,12,30,NORMAL
11,1,12,40,NORMAL
11,1,12,50,NORMAL
11,1,13,0,NORMAL
11,1,13,10,NORMAL
11,1,13,20,NORMAL
11,1,13,30,NORMAL
11,1,13,40,NORMAL
11,1,13,50,NORMAL
11,1,14,0,NORMAL
11,1,14,10,NORMAL
11,1,14,20,NORMAL
11,1,14,30,NORMAL
11,1,14,40,NORMAL
11,1,14,50,NORMAL
11,1,15,0,NORMAL
11,1,15,10,NORMAL
11,1,15,20,NORMAL
11,1,15,30,NORMAL
11,1,15,40,NORMAL
11,1,15,50,NORMAL
11,1,16,0,NORMAL
11,1,16,10,NORMAL
11,1,16,20,NORMAL
11,1,16,30,NORMAL
11,1,16,40,LOW
11,1,16,50,LOW
11,1,17,0,LOW
11,1,17,10,LOW
11,1,17,20,LOW
11,1,17,30,LOW
11,1,17,40,LOW
11,1,17,50,LOW
11,1,18,0,LOW
11,1,18,10,LOW
11,1,18,20,LOW
11,1,18,30,LOW
11,1,18,40,LOW
11,1,18,50,LOW
11,1,19,0,LOW
11,1,19,10,LOW
11,1,19,20,LOW
11,1,19,30,LOW
11,1,19,40,LOW
11,1,19,50,LOW
11,1,20,0,LOW
11,1,20,10,LOW
11,1,20,20,LOW
11,1,20,30,LOW
11,1,20,40,LOW
11,1,20,50,LOW
11,1,21,0,LOW
11,1,21,10,LOW
11,1,21,20,LOW
11,1,21,30,LOW
11,1,21,40,NORMAL
11,1,21,50,NORMAL
11,1,22,0,NORMAL
11,1,22,10,NORMAL
11,1,22,20,NORMAL
11,1,22,30,NORMAL
11,1,22,40,NORMAL
11,1,22,50,HIGH
11,1,23,0,HIGH
11,1,23,10,HIGH
11,1,23,20,HIGH
11,1,23,30,HIGH
11,1,23,40,HIGH
11,1,23,50,HIGH
12,1,0,0,HIGH
12,1,0,10,HIGH
12,1,0,20,HIGH
12,1,0,30,HIGH
12,1,0,40,HIGH
12,1,0,50,HIGH
12,1,1,0,HIGH
12,1,1,10,HIGH
12,1,1,20,HIGH
12,1,1,30,HIGH
12,1,1,40,HIGH
12,1,1,50,HIGH
12,1,2,0,HIGH
12,1,2,10,HIGH
12,1,2,20,HIGH
12,1,2,30,HIGH
12,1,2,40,HIGH
12,1,2,50,HIGH
12,1,3,0,HIGH
12,1,3,10,HIGH
12,1,3,20,HIGH
12,1,3,30,HIGH
12,1,3,40,HIGH
12,1,3,50,HIGH
12,1,4,0,HIGH
12,1,4,10,HIGH
12,1,4,20,HIGH
12,1,4,30,HIGH
12,1,4,40,HIGH
12,1,4,50,HIGH
12,1,5,0,HIGH
12,1,5,10,HIGH
12,1,5,20,HIGH
12,1,5,30,HIGH
12,1,5,40,HIGH
12,1,5,50,HIGH
12,1,6,0,HIGH
12,1,6,10,HIGH
12,1,6,20,NORMAL
12,1,6,30,NORMAL
12,1,6,40,NORMAL
12,1,6,50,NORMAL
12,1,7,0,NORMAL
12,1,7,10,NORMAL
12,1,7,20,NORMAL
12,1,7,30,NORMAL
12,1,7,40,NORMAL
12,1,7,50,NORMAL
12,1,8,0,NORMAL
12,1,8,10,NORMAL
12,1,8,20,NORMAL
12,1,8,30,NORMAL
12,1,8,40,NORMAL
12,1,8,50,NORMAL
12,1,9,0,NORMAL
12,1,9,10,NORMAL
12,1,9,20,NORMAL
12,1,9,30,NORMAL
12,1,9,40,NORMAL
12,1,9,50,NORMAL
12,1,10,0,NORMAL
12,1,10,10,NORMAL
12,1,10,20,NORMAL
12,1,10,30,NORMAL
12,1,10,40,LOW
12,1,10,50,NORMAL
12,1,11,0,LOW
12,1,11,10,LOW
12,1,11,20,NORMAL
12,1,11,30,NORMAL
12,1,11,40,NORMAL
12,1,11,50,NORMAL
12,1,12,0,NORMAL
12,1,12,10,NORMAL
12,1,12,20,NORMAL
12,1,12,30,NORMAL
12,1,12,40,NORMAL
12,1,12,50,NORMAL
12,1,13,0,NORMAL
12,1,13,10,NORMAL
12,1,13,20,NORMAL
12,1,13,30,NORMAL
12,1,13,40,NORMAL
12,1,13,50,NORMAL
12,1,14,0,NORMAL
12,1,14,10,NORMAL
12,1,14,20,NORMAL
12,1,14,30,NORMAL
12,1,14,40,NORMAL
12,1,14,50,NORMAL
12,1,15,0,NORMAL
12,1,15,10,NORMAL
12,1,15,20,NORMAL
12,1,15,30,NORMAL
12,1,15,40,NORMAL
12,1,15,50,NORMAL
12,1,16,0,LOW
12,1,16,10,LOW
12,1,16,20,LOW
12,1,16,30,LOW
12,1,16,40,LOW
12,1,16,50,LOW
12,1,17,0,LOW
12,1,17,10,LOW
12,1,17,20,LOW
12,1,17,30,LOW
12,1,17,40,LOW
12,1,17,50,LOW
12,1,18,0,LOW
12,1,18,10,LOW
12,1,18,20,LOW
12,1,18,30,LOW
12,1,18,40,LOW
12,1,18,50,LOW
12,1,19,0,LOW
12,1,19,10,LOW
12,1,19,20,LOW
12,1,19,30,LOW
12,1,19,40,LOW
12,1,19,50,LOW
12,1,20,0,LOW
12,1,20,10,LOW
12,1,20,20,LOW
12,1,20,30,LOW
12,1,20,40,LOW
12,1,20,50,LOW
12,1,21,0,LOW
12,1,21,10,LOW
12,1,21,20,LOW
12,1,21,30,LOW
12,1,21,40,LOW
12,1,21,50,LOW
12,1,22,0,NORMAL
12,1,22,10,NORMAL
12,1,22,20,NORMAL
12,1,22,30,NORMAL
12,1,22,40,NORMAL
12,1,22,50,NORMAL
12,1,23,0,NORMAL
12,1,23,10,HIGH
12,1,23,20,HIGH
12,1,23,30,HIGH
12,1,23,40,HIGH
12,1,23,50,HIGH
13,1,0,0,HIGH
13,1,0,10,HIGH
13,1,0,20,HIGH
13,1,0,30,HIGH
13,1,0,40,HIGH
13,1,0,50,HIGH
13,1,1,0,HIGH
13,1,1,10,HIGH
13,1,1,20,HIGH
13,1,1,30,HIGH
13,1,1,40,HIGH
13,1,1,50,HIGH
13,1,2,0,HIGH
13,1,2,10,HIGH
13,1,2,20,HIGH
13,1,2,30,HIGH
13,1,2,40,HIGH
13,1,2,50,HIGH
13,1,3,0,HIGH
13,1,3,10,HIGH
13,1,3,20,HIGH
13,1,3,30,HIGH
13,1,3,40,HIGH
13,1,3,50,HIGH
13,1,4,0,HIGH
13,1,4,10,HIGH
13,1,4,20,HIGH
13,1,4,30,HIGH
13,1,4,40,HIGH
13,1,4,50,HIGH
13,1,5,0,HIGH
13,1,5,10,HIGH
13,1,5,20,HIGH
13,1,5,30,HIGH
13,1,5,40,HIGH
13,1,5,50,HIGH
13,1,6,0,HIGH
13,1,6,10,HIGH
13,1,6,20,HIGH
13,1,6,30,HIGH
13,1,6,40,NORMAL
13,1,6,50,NORMAL
13,1,7,0,NORMAL
13,1,7,10,NORMAL
13,1,7,20,NORMAL
13,1,7,30,NORMAL
13,1,7,40,NORMAL
13,1,7,50,NORMAL
13,1,8,0,NORMAL
13,1,8,10,NORMAL
13,1,8,20,NORMAL
13,1,8,30,NORMAL
13,1,8,40,NORMAL
13,1,8,50,NORMAL
13,1,9,0,NORMAL
13,1,9,10,NORMAL
13,1,9,20,NORMAL
13,1,9,30,NORMAL
13,1,9,40,NORMAL
13,1,9,50,NORMAL
13,1,10,0,NORMAL
13,1,10,10,NORMAL
13,1,10,20,NORMAL
13,1,10,30,NORMAL
13,1,10,40,NORMAL
13,1,10,50,NORMAL
13,1,11,0,NORMAL
13,1,11,10,NORMAL
13,1,11,20,NORMAL
13,1,11,30,NORMAL
13,1,11,40,NORMAL
13,1,11,50,NORMAL
13,1,12,0,NORMAL
13,1,12,10,NORMAL
13,1,12,20,NORMAL
13,1,12,30,NORMAL
13,1,12,40,NORMAL
13,1,12,50,NORMAL
13,1,13,0,NORMAL
13,1,13,10,NORMAL
13,1,13,20,NORMAL
13,1,13,30,NORMAL
13,1,13,40,NORMAL
13,1,13,50,NORMAL
13,1,14,0,NORMAL
13,1,14,10,NORMAL
13,1,14,20,NORMAL
13,1,14,30,NORMAL
13,1,14,40,NORMAL
13,1,14,50,NORMAL
13,1,15,0,NORMAL
13,1,15,10,HIGH
13,1,15,20,NORMAL
13,1,15,30,NORMAL
13,1,15,40,NORMAL
13,1,15,50,NORMAL
13,1,16,0,NORMAL
13,1,16,10,NORMAL
13,1,16,20,LOW
13,1,16,30,NORMAL
13,1,16,40,NORMAL
13,1,16,50,LOW
13,1,17,0,LOW
13,1,17,10,NORMAL
13,1,17,20,LOW
13,1,17,30,LOW
13,1,17,40,LOW
13,1,17,50,LOW
13,1,18,0,LOW
13,1,18,10,NORMAL
13,1,18,20,LOW
13,1,18,30,LOW
13,1,18,40,LOW
13,1,18,50,LOW
13,1,19,0,LOW
13,1,19,10,LOW
13,1,19,20,LOW
13,1,19,30,LOW
13,1,19,40,LOW
13,1,19,50,LOW
13,1,20,0,LOW
13,1,20,10,LOW
13,1,20,20,LOW
13,1,20,30,LOW
13,1,20,40,LOW
13,1,20,50,NORMAL
13,1,21,0,LOW
13,1,21,10,LOW
13,1,21,20,NORMAL
13,1,21,30,NORMAL
13,1,21,40,NORMAL
13,1,21,50,NORMAL
13,1,22,0,NORMAL
13,1,22,10,NORMAL
13,1,22,20,NORMAL
13,1,22,30,HIGH
13,1,22,40,HIGH
13,1,22,50,HIGH
13,1,23,0,HIGH
13,1,23,10,HIGH
13,1,23,20,HIGH
13,1,23,30,HIGH
13,1,23,40,HIGH
13,1,23,50,HIGH
14,1,0,0,HIGH
14,1,0,10,HIGH
14,1,0,20,HIGH
14,1,0,30,HIGH
14,1,0,40,HIGH
14,1,0,50,HIGH
14,1,1,0,HIGH
14,1,1,10,HIGH
14,1,1,20,HIGH
14,1,1,30,HIGH
14,1,1,40,HIGH
14,1,1,50,HIGH
14,1,2,0,HIGH
14,1,2,10,HIGH
14,1,2,20,HIGH
14,1,2,30,HIGH
14,1,2,40,HIGH
14,1,2,50,HIGH
14,1,3,0,HIGH
14,1,3,10,HIGH
14,1,3,20,HIGH
14,1,3,30,HIGH
14,1,3,40,HIGH
14,1,3,50,HIGH
14,1,4,0,HIGH
14,1,4,10,HIGH
14,1,4,20,HIGH
14,1,4,30,HIGH
14,1,4,40,HIGH
14,1,4,50,HIGH
14,1,5,0,HIGH
14,1,5,10,HIGH
14,1,5,20,HIGH
14,1,5,30,HIGH
14,1,5,40,HIGH
14,1,5,50,HIGH
14,1,6,0,HIGH
14,1,6,10,HIGH
14,1,6,20,HIGH
14,1,6,30,NORMAL
14,1,6,40,NORMAL
14,1,6,50,HIGH
14,1,7,0,HIGH
14,1,7,10,HIGH
14,1,7,20,HIGH
14,1,7,30,HIGH
14,1,7,40,HIGH
14,1,7,50,HIGH
14,1,8,0,HIGH
14,1,8,10,NORMAL
14,1,8,20,NORMAL
14,1,8,30,NORMAL
14,1,8,40,NORMAL
14,1,8,50,NORMAL
14,1,9,0,NORMAL
14,1,9,10,NORMAL
14,1,9,20,HIGH
14,1,9,30,NORMAL
14,1,9,40,NORMAL
14,1,9,50,NORMAL
14,1,10,0,NORMAL
14,1,10,10,NORMAL
14,1,10,20,NORMAL
14,1,10,30,NORMAL
14,1,10,40,NORMAL
14,1,10,50,NORMAL
14,1,11,0,NORMAL
14,1,11,10,NORMAL
14,1,11,20,NORMAL
14,1,11,30,NORMAL
14,1,11,40,HIGH
14,1,11,50,HIGH
14,1,12,0,HIGH
14,1,12,10,HIGH
14,1,12,20,HIGH
14,1,12,30,HIGH
14,1,12,40,NORMAL
14,1,12,50,NORMAL
14,1,13,0,NORMAL
14,1,13,10,NORMAL
14,1,13,20,NORMAL
14,1,13,30,NORMAL
14,1,13,40,NORMAL
14,1,13,50,NORMAL
14,1,14,0,NORMAL
14,1,14,10,NORMAL
14,1,14,20,NORMAL
14,1,14,30,NORMAL
14,1,14,40,NORMAL
14,1,14,50,NORMAL
14,1,15,0,NORMAL
14,1,15,10,NORMAL
14,1,15,20,NORMAL
14,1,15,30,NORMAL
14,1,15,40,NORMAL
14,1,15,50,NORMAL
14,1,16,0,NORMAL
14,1,16,10,NORMAL
14,1,16,20,LOW
14,1,16,30,LOW
14,1,16,40,LOW
14,1,16,50,LOW
14,1,17,0,LOW
14,1,17,10,LOW
14,1,17,20,LOW
14,1,17,30,LOW
14,1,17,40,LOW
14,1,17,50,LOW
14,1,18,0,LOW
14,1,18,10,LOW
14,1,18,20,LOW
14,1,18,30,LOW
14,1,18,40,LOW
14,1,18,50,LOW
14,1,19,0,LOW
14,1,19,10,LOW
14,1,19,20,LOW
14,1,19,30,LOW
14,1,19,40,LOW
14,1,19,50,LOW
14,1,20,0,LOW
14,1,20,10,NORMAL
14,1,20,20,NORMAL
14,1,20,30,NORMAL
14,1,20,40,NORMAL
14,1,20,50,NORMAL
14,1,21,0,NORMAL
14,1,21,10,NORMAL
14,1,21,20,NORMAL
14,1,21,30,NORMAL
14,1,21,40,NORMAL
14,1,21,50,NORMAL
14,1,22,0,NORMAL
14,1,22,10,NORMAL
14,1,22,20,HIGH
14,1,22,30,HIGH
14,1,22,40,HIGH
14,1,22,50,HIGH
14,1,23,0,HIGH
14,1,23,10,HIGH
14,1,23,20,HIGH
14,1,23,30,HIGH
14,1,23,40,HIGH
14,1,23,50,HIGH
15,1,0,0,HIGH
15,1,0,10,HIGH
15,1,0,20,HIGH
15,1,0,30,HIGH
15,1,0,40,HIGH
15,1,0,50,HIGH
15,1,1,0,HIGH
15,1,1,10,HIGH
15,1,1,20,HIGH
15,1,1,30,HIGH
15,1,1,40,HIGH
15,1,1,50,HIGH
15,1,2,0,HIGH
15,1,2,10,HIGH
15,1,2,20,HIGH
15,1,2,30,HIGH
15,1,2,40,HIGH
15,1,2,50,HIGH
15,1,3,0,HIGH
15,1,3,10,HIGH
15,1,3,20,HIGH
15,1,3,30,HIGH
15,1,3,40,HIGH
15,1,3,50,HIGH
15,1,4,0,HIGH
15,1,4,10,HIGH
15,1,4,20,HIGH
15,1,4,30,HIGH
15,1,4,40,HIGH
15,1,4,50,HIGH
15,1,5,0,HIGH
15,1,5,10,HIGH
15,1,5,20,HIGH
15,1,5,30,HIGH
15,1,5,40,HIGH
15,1,5,50,HIGH
15,1,6,0,HIGH
15,1,6,10,HIGH
15,1,6,20,HIGH
15,1,6,30,HIGH
15,1,6,40,HIGH
15,1,6,50,HIGH
15,1,7,0,HIGH
15,1,7,10,HIGH
15,1,7,20,HIGH
15,1,7,30,HIGH
15,1,7,40,NORMAL
15,1,7,50,NORMAL
15,1,8,0,NORMAL
15,1,8,10,NORMAL
15,1,8,20,NORMAL
15,1,8,30,NORMAL
15,1,8,40,NORMAL
15,1,8,50,NORMAL
15,1,9,0,NORMAL
15,1,9,10,NORMAL
15,1,9,20,NORMAL
15,1,9,30,NORMAL
15,1,9,40,NORMAL
15,1,9,50,NORMAL
15,1,10,0,NORMAL
15,1,10,10,NORMAL
15,1,10,20,NORMAL
15,1,10,30,NORMAL
15,1,10,40,NORMAL
15,1,10,50,NORMAL
15,1,11,0,NORMAL
15,1,11,10,NORMAL
15,1,11,20,NORMAL
15,1,11,30,NORMAL
15,1,11,40,NORMAL
15,1,11,50,NORMAL
15,1,12,0,NORMAL
15,1,12,10,NORMAL
15,1,12,20,NORMAL
15,1,12,30,NORMAL
15,1,12,40,NORMAL
15,1,12,50,NORMAL
15,1,13,0,NORMAL
15,1,13,10,NORMAL
15,1,13,20,NORMAL
15,1,13,30,NORMAL
15,1,13,40,NORMAL
15,1,13,50,HIGH
15,1,14,0,NORMAL
15,1,14,10,NORMAL
15,1,14,20,HIGH
15,1,14,30,HIGH
15,1,14,40,NORMAL
15,1,14,50,NORMAL
15,1,15,0,NORMAL
15,1,15,10,NORMAL
15,1,15,20,NORMAL
15,1,15,30,NORMAL
15,1,15,40,NORMAL
